12:00,81,73,79,ESE,7,0,29.82,0.0,Partly
12:30,81,73,79,VAR,3,0,29.82,0.0,Partly
1:00,81,73,79,VAR,3,0,29.82,0.0,Fair
1:30,81,73,79,E,3,0,29.82,0.0,Fair
2:00,81,73,79,VAR,1,0,29.82,0.0,Fair
2:30,79,73,83,NE,3,0,29.82,0.0,Fair
3:00,79,75,89,VAR,1,0,29.82,0.0,Fair
3:30,79,73,83,NE,1,0,29.82,0.0,Fair
4:00,79,73,83,ENE,2,0,29.82,0.0,Fair
4:30,79,73,83,NE,3,0,29.82,0.0,Fair
5:00,79,75,89,N,6,0,29.82,0.0,Fair
5:30,79,75,89,NNE,3,0,29.82,0.0,Fair
6:00,77,73,89,NE,2,0,29.82,0.0,Mostly
6:30,79,73,83,NE,3,0,29.82,0.0,Mostly
7:00,81,73,79,NNE,5,0,29.85,0.0,Partly
7:30,81,73,79,NE,5,0,29.85,0.0,Partly
8:00,82,73,74,NE,6,0,29.85,0.0,Partly
8:30,84,75,74,ENE,6,0,29.85,0.0,Partly
9:00,86,75,70,ENE,5,0,29.85,0.0,Partly
9:30,88,75,66,E,6,0,29.85,0.0,Fair
10:00,90,73,59,ENE,7,0,29.85,0.0,Fair
10:30,90,73,59,E,8,0,29.85,0.0,Partly
11:00,91,73,55,NE,7,0,29.82,0.0,Partly
11:30,93,73,52,ENE,7,0,29.82,0.0,Partly
12:00,93,72,49,ENE,9,0,29.79,0.0,Partly
12:30,93,72,49,E,8,0,29.79,0.0,Partly
1:00,93,70,46,ENE,6,0,29.76,0.0,Partly
1:30,95,70,44,NE,5,0,29.76,0.0,Partly
2:00,97,68,39,SE,7,0,29.73,0.0,Partly
2:30,93,73,52,SSE,15,0,29.70,0.0,Partly
3:00,93,73,52,SE,13,0,29.70,0.0,Partly
3:30,91,72,52,SSE,15,0,29.70,0.0,Partly
4:00,90,73,59,SSE,13,0,29.70,0.0,Partly
4:30,90,73,59,SSE,12,0,29.70,0.0,Partly
5:00,88,73,62,S,6,0,29.70,0.0,Partly
5:30,84,72,66,WSW,6,0,29.73,0.0,Partly
6:00,84,73,70,S,10,0,29.73,0.0,Partly
6:30,84,73,70,SSE,9,0,29.73,0.0,Partly
7:00,84,75,74,SSE,8,0,29.76,0.0,Partly
7:30,84,75,74,SE,9,0,29.76,0.0,Partly
8:00,84,75,74,SE,9,0,29.76,0.0,Partly
8:30,82,75,79,SE,8,0,29.79,0.0,Partly
9:00,82,75,79,SE,6,0,29.79,0.0,Partly
9:30,82,75,79,ESE,9,0,29.79,0.0,Partly
10:00,82,75,79,ESE,9,0,29.79,0.0,Fair
10:30,82,75,79,SE,9,0,29.79,0.0,Fair
11:00,82,75,79,SE,10,0,29.79,0.0,Fair
11:30,82,75,79,ESE,9,0,29.79,0.0,Fair
