12:00,81,72,74,SW,8,0,29.73,0.0,Partly
12:30,79,73,83,SSW,7,0,29.73,0.0,Partly
1:00,79,73,83,SW,3,0,29.70,0.0,Partly
1:30,79,73,83,WSW,6,0,29.70,0.0,Partly
2:00,79,73,83,WSW,6,0,29.70,0.0,Partly
2:30,79,75,89,SW,6,0,29.70,0.0,Partly
3:00,79,75,89,SSW,5,0,29.70,0.0,Partly
3:30,79,75,89,SW,5,0,29.70,0.0,Partly
4:00,79,75,89,SW,5,0,29.70,0.0,Partly
4:30,79,75,89,SW,3,0,29.70,0.0,Partly
5:00,79,75,89,SSW,3,0,29.70,0.0,Fair
5:30,79,75,89,SW,6,0,29.70,0.0,Fair
6:00,79,75,89,SW,6,0,29.70,0.0,Partly
6:30,81,75,84,SSW,7,0,29.70,0.0,Partly
7:00,81,75,84,SW,9,0,29.73,0.0,Partly
7:30,82,77,84,SW,8,0,29.73,0.0,Partly
8:00,82,75,79,SW,9,0,29.73,0.0,Partly
8:30,84,77,79,SW,10,0,29.76,0.0,Mostly
9:00,84,75,74,SW,10,0,29.76,0.0,Mostly
9:30,86,75,70,WSW,9,0,29.76,0.0,Partly
10:30,86,75,70,WSW,10,0,29.76,0.0,Mostly
11:00,86,75,70,W,10,0,29.73,0.0,Partly
11:30,88,75,66,WSW,10,0,29.73,0.0,Partly
12:00,90,75,62,WSW,13,0,29.73,0.0,Partly
12:30,91,75,59,WSW,14,0,29.70,0.0,Partly
1:00,91,75,59,WSW,12,0,29.70,0.0,Mostly
1:30,90,75,62,SW,14,0,29.67,0.0,Mostly
2:30,90,75,62,WSW,14,0,29.67,0.0,Partly
3:00,90,75,62,WSW,14,0,29.64,0.0,Partly
3:30,88,75,66,WSW,15,0,29.64,0.0,Partly
4:00,88,75,66,WSW,15,0,29.64,0.0,Partly
4:30,86,75,70,WSW,12,0,29.67,0.0,Partly
5:00,86,75,70,WSW,14,0,29.67,0.0,Partly
5:30,84,73,70,W,10,0,29.67,0.0,Partly
6:00,84,75,74,WSW,10,0,29.70,0.0,Partly
6:30,84,75,74,WSW,8,0,29.70,0.0,Partly
7:00,82,75,79,WSW,7,0,29.70,0.0,Partly
7:30,82,75,79,WSW,7,0,29.73,0.0,Partly
8:00,82,73,74,WSW,9,0,29.73,0.0,Partly
8:30,81,73,79,WSW,6,0,29.73,0.0,Partly
9:00,82,73,74,WSW,6,0,29.76,0.0,Partly
9:30,81,75,84,W,5,0,29.79,0.0,Partly
10:00,81,75,84,WSW,5,0,29.79,0.0,Partly
10:30,81,75,84,W,6,0,29.79,0.0,Partly
11:00,81,75,84,WSW,7,0,29.79,0.0,Partly
11:30,81,75,84,WSW,7,0,29.76,0.0,Partly
