12:00,77,77,100,NNW,2,0,29.76,0.0,Mostly
12:30,77,77,100,N,2,0,29.76,0.0,Mostly
1:00,77,77,100,CALM,0,0,29.76,0.0,Mostly
1:30,77,77,100,NE,2,0,29.76,0.0,Mostly
2:00,77,75,94,NE,2,0,29.76,0.0,Mostly
2:30,77,77,100,N,1,0,29.76,0.0,Mostly
3:00,77,77,100,NNE,2,0,29.76,0.0,Mostly
3:30,77,77,100,NE,2,0,29.76,0.0,Mostly
5:00,77,77,100,CALM,0,0,29.76,0.0,Mostly
5:30,77,77,100,NNE,1,0,29.76,0.0,Partly
6:00,77,75,94,NE,2,0,29.76,0.0,Partly
6:30,77,75,94,NE,3,0,29.76,0.0,Partly
7:00,77,75,94,NE,3,0,29.76,0.0,Mostly
7:30,77,77,100,NNE,2,0,29.79,0.0,Mostly
8:00,77,77,100,ENE,3,0,29.79,0.0,Mostly
8:30,77,77,100,ENE,2,0,29.79,0.0,Mostly
9:00,81,79,94,VAR,2,0,29.79,0.0,Partly
9:30,82,79,89,VAR,1,0,29.79,0.0,Partly
10:00,84,75,74,VAR,2,0,29.76,0.0,Partly
10:30,88,75,66,W,7,0,29.76,0.0,Partly
11:00,88,75,66,W,6,0,29.76,0.0,Partly
11:30,88,75,66,SW,8,0,29.73,0.0,Partly
12:00,88,75,66,WSW,8,0,29.73,0.0,Partly
12:30,90,73,59,WSW,12,0,29.70,0.0,Partly
1:00,86,75,70,W,13,0,29.70,0.0,Partly
1:30,81,75,84,WSW,18,0,29.70,0.0,Mostly
2:00,77,75,94,WSW,13,0,29.70,0.0,Mostly
2:30,79,75,89,NW,7,0,29.70,0.0,Mostly
3:00,81,75,84,VAR,2,0,29.70,0.0,Mostly
3:30,79,75,89,NNE,5,0,29.70,0.0,Mostly
4:00,79,77,94,NNE,3,0,29.70,0.0,Mostly
4:30,79,75,89,VAR,3,0,29.70,0.0,Mostly
5:00,77,75,94,NE,5,0,29.70,0.0,Mostly
5:30,77,77,100,E,7,0,29.70,0.0,Mostly
6:00,77,75,94,E,6,0,29.70,0.0,Mostly
6:30,77,77,100,E,6,0,29.70,0.0,Mostly
7:00,77,75,94,ESE,5,0,29.70,0.0,Mostly
7:30,75,75,100,NE,6,0,29.70,0.0,Mostly
8:00,75,75,100,ENE,6,0,29.70,0.0,Mostly
8:30,75,75,100,ENE,6,0,29.73,0.0,Mostly
9:00,75,75,100,ENE,3,0,29.73,0.0,Mostly
9:30,75,75,100,VAR,2,0,29.73,0.0,Mostly
10:00,75,75,100,CALM,0,0,29.73,0.0,Mostly
10:30,75,75,100,CALM,0,0,29.73,0.0,Mostly
11:00,75,75,100,VAR,1,0,29.73,0.0,Mostly
11:30,75,75,100,WNW,1,0,29.73,0.0,Mostly
