12:30,79,73,83,SE,16,0,29.73,0.0,Fair
1:00,79,73,83,ESE,13,0,29.73,0.0,Fair
1:30,79,73,83,SE,10,0,29.70,0.0,Fair
2:00,79,73,83,ESE,12,0,29.70,0.0,Fair
2:30,79,73,83,SE,12,0,29.70,0.0,Fair
3:00,79,72,78,ESE,12,0,29.70,0.0,Fair
3:30,79,72,78,ESE,10,0,29.70,0.0,Fair
4:00,79,72,78,ESE,14,0,29.70,0.0,Fair
4:30,79,72,78,ESE,13,0,29.70,0.0,Fair
5:00,79,72,78,ESE,12,0,29.70,0.0,Fair
5:30,77,72,83,ESE,12,0,29.73,0.0,Fair
6:30,77,73,89,ESE,8,0,29.73,0.0,Partly
7:00,79,72,78,ESE,8,0,29.76,0.0,Partly
7:30,79,72,78,ESE,7,0,29.76,0.0,Partly
8:00,79,72,78,ESE,6,0,29.76,0.0,Partly
8:30,81,72,74,ESE,6,0,29.79,0.0,Partly
9:00,82,72,70,ESE,10,0,29.79,0.0,Partly
9:30,84,72,66,E,10,0,29.79,0.0,Partly
10:00,88,70,55,ESE,12,0,29.79,0.0,Partly
10:30,90,70,52,SE,13,0,29.79,0.0,Partly
11:00,90,70,52,ESE,10,0,29.76,0.0,Partly
11:30,91,70,49,ESE,10,0,29.76,0.0,Partly
12:30,93,66,41,SE,9,0,29.73,0.0,Partly
1:00,93,68,44,SE,8,0,29.70,0.0,Partly
1:30,93,64,38,SE,9,0,29.67,0.0,Partly
2:00,91,68,46,S,9,0,29.67,0.0,Partly
2:30,91,66,43,S,12,0,29.67,0.0,Partly
3:00,91,70,49,SSE,10,0,29.64,0.0,Partly
3:30,91,66,43,SSE,10,0,29.64,0.0,Partly
4:00,90,68,49,SSE,12,0,29.64,0.0,Fair
4:30,88,66,49,S,12,0,29.67,0.0,Fair
5:00,88,68,52,S,13,0,29.67,0.0,Fair
5:30,84,70,62,SSE,12,0,29.67,0.0,Fair
6:00,82,70,66,SSE,9,0,29.67,0.0,Fair
6:30,82,70,66,SSE,8,0,29.67,0.0,Fair
7:00,82,72,70,SSE,10,0,29.67,0.0,Fair
7:30,82,72,70,SSE,7,0,29.70,0.0,Fair
8:00,82,72,70,SE,8,0,29.70,0.0,Fair
8:30,82,72,70,ESE,9,0,29.73,0.0,Fair
9:00,81,72,74,SE,9,0,29.73,0.0,Fair
9:30,81,73,79,ESE,8,0,29.73,0.0,Fair
10:00,81,73,79,SE,7,0,29.76,0.0,Fair
10:30,79,73,83,ESE,7,0,29.76,0.0,Fair
11:00,79,73,83,ESE,6,0,29.76,0.0,Fair
11:30,79,73,83,ESE,9,0,29.73,0.0,Fair
