12:00,77,68,74,NNE,6,0,29.85,0.0,Partly
12:30,75,68,78,NNE,5,0,29.85,0.0,Partly
1:00,75,66,73,VAR,3,0,29.85,0.0,Partly
1:30,75,66,73,VAR,3,0,29.85,0.0,Partly
2:00,73,66,78,N,3,0,29.82,0.0,Partly
2:30,73,66,78,VAR,2,0,29.82,0.0,Partly
3:00,73,66,78,VAR,3,0,29.82,0.0,Partly
3:30,73,66,78,NNE,3,0,29.82,0.0,Partly
4:00,72,66,83,N,5,0,29.82,0.0,Partly
4:30,72,66,83,N,2,0,29.85,0.0,Partly
5:00,72,66,83,N,5,0,29.85,0.0,Partly
5:30,72,66,83,VAR,3,0,29.85,0.0,Fair
6:00,72,66,83,VAR,3,0,29.85,0.0,Fair
6:30,72,68,88,VAR,3,0,29.88,0.0,Fair
7:00,73,68,83,VAR,3,0,29.88,0.0,Fair
7:30,75,68,78,NNE,5,0,29.91,0.0,Fair
8:00,77,66,69,NNE,6,0,29.91,0.0,Fair
8:30,77,66,69,N,5,0,29.91,0.0,Fair
9:00,79,66,65,VAR,3,0,29.91,0.0,Fair
9:30,81,66,61,VAR,3,0,29.91,0.0,Fair
10:00,81,68,65,VAR,2,0,29.91,0.0,Partly
10:30,82,66,58,VAR,3,0,29.91,0.0,Partly
11:00,84,66,55,VAR,5,0,29.88,0.0,Partly
11:30,86,68,55,VAR,3,0,29.88,0.0,Partly
12:00,86,66,51,NNE,7,0,29.85,0.0,Partly
12:30,86,68,55,VAR,2,0,29.85,0.0,Partly
1:00,88,68,52,VAR,3,0,29.82,0.0,Partly
1:30,86,66,51,VAR,3,0,29.82,0.0,Partly
2:00,86,68,55,VAR,3,0,29.82,0.0,Partly
2:30,88,66,49,VAR,3,0,29.79,0.0,Partly
3:00,86,68,55,VAR,2,0,29.79,0.0,Partly
3:30,88,66,49,VAR,2,0,29.79,0.0,Partly
4:00,86,66,51,NNW,5,0,29.79,0.0,Partly
5:00,84,70,62,NW,6,0,29.79,0.0,Partly
5:30,84,68,58,WNW,5,0,29.82,0.0,Partly
6:00,82,70,66,WNW,5,0,29.82,0.0,Mostly
6:30,81,70,70,WNW,3,0,29.82,0.0,Mostly
7:00,81,70,70,WNW,3,0,29.82,0.0,Partly
7:30,81,70,70,W,2,0,29.85,0.0,Partly
8:00,79,70,74,W,2,0,29.85,0.0,Partly
8:30,81,70,70,VAR,3,0,29.85,0.0,Partly
9:00,81,68,65,NNW,5,0,29.85,0.0,Partly
9:30,79,68,69,VAR,3,0,29.85,0.0,Partly
10:00,79,66,65,N,5,0,29.85,0.0,Partly
10:30,77,68,74,N,5,0,29.85,0.0,Partly
11:00,77,70,78,CALM,0,0,29.85,0.0,Partly
11:30,75,70,83,VAR,1,0,29.85,0.0,Partly
