12:00,81,75,84,E,7,0,29.82,0.0,Mostly
12:30,81,75,84,E,7,0,29.79,0.0,Mostly
1:00,79,75,89,VAR,2,0,29.79,0.0,Mostly
1:30,81,75,84,SE,4,0,29.79,0.0,Partly
2:00,81,75,84,SE,4,0,29.79,0.0,Partly
2:30,81,75,84,ESE,4,0,29.79,0.0,Partly
3:00,81,75,84,SE,4,0,29.76,0.0,Partly
3:30,81,77,89,SE,7,0,29.76,0.0,Partly
4:00,81,75,84,SE,4,0,29.76,0.0,Partly
4:30,81,77,89,VAR,4,0,29.76,0.0,Partly
5:00,81,75,84,VAR,4,0,29.76,0.0,Partly
5:30,79,75,89,SE,4,0,29.79,0.0,Partly
6:00,79,75,89,E,4,0,29.79,0.0,Partly
6:30,79,77,94,NW,2,0,29.82,0.0,Fair
7:00,81,79,94,NW,4,0,29.82,0.0,Partly
7:30,81,79,94,VAR,4,0,29.82,0.0,Partly
8:00,81,79,94,VAR,4,0,29.82,0.0,Partly
8:30,82,79,89,VAR,4,0,29.82,0.0,Partly
9:00,84,79,84,NW,4,0,29.82,0.0,Partly
9:30,86,77,74,VAR,2,0,29.82,0.0,Partly
10:00,88,73,62,E,4,0,29.82,0.0,Partly
10:30,90,73,59,NE,7,0,29.82,0.0,Partly
11:00,90,72,55,VAR,2,0,29.82,0.0,Partly
11:30,88,73,62,VAR,4,0,29.82,0.0,Partly
12:00,90,72,55,VAR,2,0,29.79,0.0,Partly
12:30,91,73,55,VAR,2,0,29.79,0.0,Partly
1:00,90,73,59,VAR,4,0,29.76,0.0,Partly
2:00,91,75,59,WSW,9,0,29.73,0.0,Partly
2:30,91,75,59,W,9,0,29.73,0.0,Partly
3:00,90,73,59,WSW,11,0,29.73,0.0,Partly
3:30,91,75,59,WSW,9,0,29.70,0.0,Partly
4:00,91,73,55,SW,9,0,29.70,0.0,Partly
5:00,79,72,78,WNW,4,0,29.73,0.0,Partly
5:30,81,75,84,VAR,2,0,29.70,0.0,Partly
6:00,81,77,89,SW,4,0,29.73,0.0,Partly
6:30,82,77,84,SE,2,0,29.73,0.0,Partly
7:00,82,75,79,SE,4,0,29.73,0.0,Partly
7:30,82,75,79,SSE,4,0,29.73,0.0,Partly
8:30,81,77,89,NNW,4,0,29.79,0.0,Partly
9:00,79,73,83,NW,7,0,29.79,0.0,Partly
9:30,79,73,83,NNW,4,0,29.79,0.0,Partly
10:00,79,73,83,CALM,0,0,29.79,0.0,Partly
10:30,79,75,89,SW,2,0,29.82,0.0,Partly
11:00,79,75,89,VAR,2,0,29.82,0.0,Partly
11:30,79,75,89,W,2,0,29.79,0.0,Fair
